NZ_CH672414.1_2848 NZ_CH672414.1_1719 NZ_CH672414.1_149 NZ_CH672414.1_2122 NZ_CH672414.1_189 NZ_CH672414.1_1264 NZ_CH672414.1_25 NZ_CH672414.1_638 NZ_CH672414.1_874 NZ_CH672414.1_1166 NZ_CH672414.1_109 NZ_CH672414.1_10 NZ_CH672414.1_1232 NZ_CH672414.1_1900 NZ_CH672414.1_310 NZ_CH672414.1_2148 NZ_CH672414.1_1231 NZ_CH672414.1_9 NZ_CH672414.1_1899 NZ_CH672414.1_2652 NZ_CH672414.1_2929 NZ_CH672414.1_1310 NZ_CH672414.1_2014 NZ_CH672414.1_2019 NZ_CH672414.1_137 NZ_CH672414.1_1324 NZ_CH672414.1_1317 NZ_CH672414.1_1877 NZ_CH672414.1_2615 NZ_CH672414.1_1245 NZ_CH672414.1_937 NZ_CH672414.1_1704 NZ_CH672414.1_2064 NZ_CH672414.1_448 NZ_CH672414.1_1345 NZ_CH672414.1_1459 NZ_CH672414.1_1567 NZ_CH672414.1_1299 NZ_CH672414.1_485 NZ_CH672414.1_2233 NZ_CH672414.1_2979 NZ_CH672414.1_1005 NZ_CH672414.1_1527 NZ_CH672414.1_1526 NZ_CH672414.1_2466 NZ_CH672414.1_276 NZ_CH672414.1_144 NZ_CH672414.1_1902 NZ_CH672414.1_150 NZ_CH672414.1_1764 NZ_CH672414.1_938 NZ_CH672414.1_1901 NZ_CH672414.1_2353 NZ_CH672414.1_1729 NZ_CH672414.1_1298 NZ_CH672414.1_336 NZ_CH672414.1_2787 NZ_CH672414.1_91 NZ_CH672414.1_1747 NZ_CH672414.1_2379 NZ_CH672414.1_1141 
NZ_CH672414.1_2488 NZ_CH672414.1_2558 NZ_CH672414.1_1588 NZ_CH672414.1_1167 NZ_CH672414.1_2656 NZ_CH672414.1_449 NZ_CH672414.1_2149 NZ_CH672414.1_911 NZ_CH672414.1_173 NZ_CH672414.1_727 NZ_CH672414.1_102 NZ_CH672414.1_1219 NZ_CH672414.1_1227 NZ_CH672414.1_2364 NZ_CH672414.1_743 NZ_CH672414.1_2413 NZ_CH672414.1_1114 NZ_CH672414.1_2442 NZ_CH672414.1_1228 NZ_CH672414.1_2664 NZ_CH672414.1_1034 NZ_CH672414.1_2841 NZ_CH672414.1_1606 
NZ_CH672414.1_1918 NZ_CH672414.1_554 NZ_CH672414.1_2945 NZ_CH672414.1_708 NZ_CH672414.1_148 NZ_CH672414.1_315 NZ_CH672414.1_2365 NZ_CH672414.1_2426 NZ_CH672414.1_725 NZ_CH672414.1_1992 NZ_CH672414.1_154 
NZ_CH672414.1_884 NZ_CH672414.1_2470 NZ_CH672414.1_2087 NZ_CH672414.1_2546 NZ_CH672414.1_1875 NZ_CH672414.1_1985 NZ_CH672414.1_1524 NZ_CH672414.1_2501 NZ_CH672414.1_1779 NZ_CH672414.1_423 
NZ_CH672414.1_1682 NZ_CH672414.1_1549 NZ_CH672414.1_2976 NZ_CH672414.1_2757 NZ_CH672414.1_1419 NZ_CH672414.1_481 NZ_CH672414.1_522 NZ_CH672414.1_1959 NZ_CH672414.1_1364 NZ_CH672414.1_1363 
NZ_CH672414.1_1798 NZ_CH672414.1_2760 NZ_CH672414.1_2542 NZ_CH672414.1_165 NZ_CH672414.1_507 NZ_CH672414.1_812 NZ_CH672414.1_1204 NZ_CH672414.1_178 NZ_CH672414.1_553 
NZ_CH672414.1_552 NZ_CH672414.1_1546 NZ_CH672414.1_176 NZ_CH672414.1_859 NZ_CH672414.1_1199 NZ_CH672414.1_2044 NZ_CH672414.1_578 NZ_CH672414.1_2414 
NZ_CH672414.1_1536 NZ_CH672414.1_719 NZ_CH672414.1_2808 NZ_CH672414.1_163 NZ_CH672414.1_567 NZ_CH672414.1_1869 NZ_CH672414.1_1554 NZ_CH672414.1_298 
NZ_CH672414.1_39 NZ_CH672414.1_53 NZ_CH672414.1_59 NZ_CH672414.1_73 NZ_CH672414.1_40 NZ_CH672414.1_54 NZ_CH672414.1_58 NZ_CH672414.1_72 
NZ_CH672414.1_171 NZ_CH672414.1_1995 NZ_CH672414.1_1560 NZ_CH672414.1_1260 NZ_CH672414.1_810 NZ_CH672414.1_16 NZ_CH672414.1_707 
NZ_CH672414.1_1594 NZ_CH672414.1_778 NZ_CH672414.1_12 NZ_CH672414.1_2260 NZ_CH672414.1_1234 NZ_CH672414.1_2368 NZ_CH672414.1_1897 
NZ_CH672414.1_2274 NZ_CH672414.1_2273 NZ_CH672414.1_1154 NZ_CH672414.1_1789 NZ_CH672414.1_2699 NZ_CH672414.1_2397 
NZ_CH672414.1_2259 NZ_CH672414.1_1593 NZ_CH672414.1_1233 NZ_CH672414.1_1898 NZ_CH672414.1_11 NZ_CH672414.1_2367 
NZ_CH672414.1_1267 NZ_CH672414.1_872 NZ_CH672414.1_24 NZ_CH672414.1_23 NZ_CH672414.1_873 NZ_CH672414.1_190 
NZ_CH672414.1_1788 NZ_CH672414.1_2809 NZ_CH672414.1_1708 NZ_CH672414.1_1558 NZ_CH672414.1_1882 
NZ_CH672414.1_1990 NZ_CH672414.1_2874 NZ_CH672414.1_2626 NZ_CH672414.1_356 NZ_CH672414.1_1743 
NZ_CH672414.1_357 NZ_CH672414.1_183 NZ_CH672414.1_537 NZ_CH672414.1_2966 NZ_CH672414.1_1861 
NZ_CH672414.1_2875 NZ_CH672414.1_1965 NZ_CH672414.1_1963 NZ_CH672414.1_900 
NZ_CH672414.1_796 NZ_CH672414.1_1067 NZ_CH672414.1_2902 NZ_CH672414.1_902 
NZ_CH672414.1_1552 NZ_CH672414.1_1065 NZ_CH672414.1_2072 NZ_CH672414.1_2683 
NZ_CH672414.1_291 NZ_CH672414.1_2622 NZ_CH672414.1_15 NZ_CH672414.1_2520 
NZ_CH672414.1_56 NZ_CH672414.1_49 NZ_CH672414.1_63 NZ_CH672414.1_76 
NZ_CH672414.1_110 NZ_CH672414.1_1909 NZ_CH672414.1_1157 NZ_CH672414.1_210 
NZ_CH672414.1_1800 NZ_CH672414.1_2663 NZ_CH672414.1_90 NZ_CH672414.1_1969 
NZ_CH672414.1_1331 NZ_CH672414.1_1693 NZ_CH672414.1_450 NZ_CH672414.1_394 
NZ_CH672414.1_558 NZ_CH672414.1_560 NZ_CH672414.1_1313 NZ_CH672414.1_2651 
NZ_CH672414.1_38 NZ_CH672414.1_52 NZ_CH672414.1_60 NZ_CH672414.1_74 
NZ_CH672414.1_2242 NZ_CH672414.1_301 NZ_CH672414.1_2410 NZ_CH672414.1_2973 
NZ_CH672414.1_715 NZ_CH672414.1_160 NZ_CH672414.1_714 NZ_CH672414.1_159 
NZ_CH672414.1_41 NZ_CH672414.1_71 NZ_CH672414.1_55 NZ_CH672414.1_57 
NZ_CH672414.1_1160 NZ_CH672414.1_2117 NZ_CH672414.1_374 
NZ_CH672414.1_4 NZ_CH672414.1_1775 NZ_CH672414.1_1668 
NZ_CH672414.1_1011 NZ_CH672414.1_1172 NZ_CH672414.1_2901 
NZ_CH672414.1_324 NZ_CH672414.1_1201 NZ_CH672414.1_419 
NZ_CH672414.1_2258 NZ_CH672414.1_1592 NZ_CH672414.1_2366 
NZ_CH672414.1_2474 NZ_CH672414.1_1883 NZ_CH672414.1_1280 
NZ_CH672414.1_1538 NZ_CH672414.1_1913 NZ_CH672414.1_22 
NZ_CH672414.1_946 NZ_CH672414.1_948 NZ_CH672414.1_669 
NZ_CH672414.1_580 NZ_CH672414.1_1731 NZ_CH672414.1_890 
NZ_CH672414.1_1993 NZ_CH672414.1_1465 NZ_CH672414.1_1463 
NZ_CH672414.1_1437 NZ_CH672414.1_412 NZ_CH672414.1_1987 
NZ_CH672414.1_1112 NZ_CH672414.1_216 NZ_CH672414.1_766 
NZ_CH672414.1_2119 NZ_CH672414.1_372 NZ_CH672414.1_1162 
NZ_CH672414.1_729 NZ_CH672414.1_2691 NZ_CH672414.1_459 
NZ_CH672414.1_1908 NZ_CH672414.1_2965 NZ_CH672414.1_1362 
NZ_CH672414.1_1603 NZ_CH672414.1_1843 NZ_CH672414.1_2086 
NZ_CH672414.1_257 NZ_CH672414.1_2625 NZ_CH672414.1_1075 
NZ_CH672414.1_169 NZ_CH672414.1_1262 NZ_CH672414.1_2669 
NZ_CH672414.1_2957 NZ_CH672414.1_2113 NZ_CH672414.1_451 
NZ_CH672414.1_893 NZ_CH672414.1_1911 NZ_CH672414.1_2730 
NZ_CH672414.1_2668 NZ_CH672414.1_2084 NZ_CH672414.1_2383 
NZ_CH672414.1_2525 NZ_CH672414.1_1557 NZ_CH672414.1_299 
NZ_CH672414.1_2899 NZ_CH672414.1_2091 NZ_CH672414.1_1831 
NZ_CH672414.1_139 NZ_CH672414.1_1570 NZ_CH672414.1_141 
NZ_CH672414.1_2063 NZ_CH672414.1_136 NZ_CH672414.1_2062 
NZ_CH672414.1_180 NZ_CH672414.1_158 NZ_CH672414.1_713 
NZ_CH672414.1_2642 NZ_CH672414.1_1745 NZ_CH672414.1_551 
NZ_CH672414.1_602 NZ_CH672414.1_2797 NZ_CH672414.1_2573 
NZ_CH672414.1_2468 NZ_CH672414.1_186 NZ_CH672414.1_1460 
NZ_CH672414.1_1695 NZ_CH672414.1_455 NZ_CH672414.1_1705 
NZ_CH672414.1_287 NZ_CH672414.1_655 NZ_CH672414.1_1352 
NZ_CH672414.1_1923 NZ_CH672414.1_1327 NZ_CH672414.1_1777 
NZ_CH672414.1_717 NZ_CH672414.1_209 NZ_CH672414.1_157 
NZ_CH672414.1_2610 NZ_CH672414.1_272 NZ_CH672414.1_1205 
NZ_CH672414.1_1563 NZ_CH672414.1_28 NZ_CH672414.1_1359 
NZ_CH672414.1_876 NZ_CH672414.1_2462 NZ_CH672414.1_2487 
NZ_CH672414.1_992 NZ_CH672414.1_963 NZ_CH672414.1_125 
NZ_CH672414.1_1286 NZ_CH672414.1_238 NZ_CH672414.1_1550 
NZ_CH672414.1_1928 NZ_CH672414.1_1926 NZ_CH672414.1_1927 
NZ_CH672414.1_512 NZ_CH672414.1_1377 NZ_CH672414.1_738 
NZ_CH672414.1_129 NZ_CH672414.1_70 NZ_CH672414.1_42 
NZ_CH672414.1_1161 NZ_CH672414.1_2118 NZ_CH672414.1_373 
NZ_CH672414.1_1476 NZ_CH672414.1_1727 NZ_CH672414.1_1726 
NZ_CH672414.1_1755 NZ_CH672414.1_2021 
NZ_CH672414.1_425 
NZ_CH672414.1_647 
NZ_CH672414.1_75 
NZ_CH672414.1_2285 
NZ_CH672414.1_1626 
NZ_CH672414.1_2004 
NZ_CH672414.1_670 
NZ_CH672414.1_1371 
NZ_CH672414.1_2785 
NZ_CH672414.1_2631 
NZ_CH672414.1_2420 
NZ_CH672414.1_539 
NZ_CH672414.1_1730 
NZ_CH672414.1_37 
NZ_CH672414.1_2253 
NZ_CH672414.1_941 
NZ_CH672414.1_2471 
NZ_CH672414.1_1643 
NZ_CH672414.1_530 
NZ_CH672414.1_1828 
NZ_CH672414.1_1954 
NZ_CH672414.1_1421 
NZ_CH672414.1_92 
NZ_CH672414.1_1717 
NZ_CH672414.1_1073 
NZ_CH672414.1_630 
NZ_CH672414.1_2151 
NZ_CH672414.1_695 
NZ_CH672414.1_1706 
NZ_CH672414.1_788 
NZ_CH672414.1_1773 
NZ_CH672414.1_2884 
NZ_CH672414.1_1438 
NZ_CH672414.1_1981 
NZ_CH672414.1_465 
NZ_CH672414.1_1608 
NZ_CH672414.1_135 
NZ_CH672414.1_947 
NZ_CH672414.1_1565 
NZ_CH672414.1_1854 
NZ_CH672414.1_35 
NZ_CH672414.1_122 
NZ_CH672414.1_2807 
NZ_CH672414.1_1801 
NZ_CH672414.1_702 
NZ_CH672414.1_1372 
NZ_CH672414.1_330 
NZ_CH672414.1_885 
NZ_CH672414.1_2701 
NZ_CH672414.1_566 
NZ_CH672414.1_1544 
NZ_CH672414.1_1382 
NZ_CH672414.1_993 
NZ_CH672414.1_2429 
NZ_CH672414.1_2460 
NZ_CH672414.1_2533 
NZ_CH672414.1_827 
NZ_CH672414.1_2576 
NZ_CH672414.1_1022 
NZ_CH672414.1_1241 
NZ_CH672414.1_2167 
NZ_CH672414.1_51 
NZ_CH672414.1_886 
NZ_CH672414.1_2646 
NZ_CH672414.1_103 
NZ_CH672414.1_2036 
NZ_CH672414.1_776 
NZ_CH672414.1_581 
NZ_CH672414.1_2938 
NZ_CH672414.1_2650 
NZ_CH672414.1_2438 
NZ_CH672414.1_625 
NZ_CH672414.1_2871 
NZ_CH672414.1_1184 
NZ_CH672414.1_561 
NZ_CH672414.1_1904 
NZ_CH672414.1_2191 
NZ_CH672414.1_2375 
NZ_CH672414.1_177 
NZ_CH672414.1_380 
NZ_CH672414.1_1390 
NZ_CH672414.1_377 
NZ_CH672414.1_576 
NZ_CH672414.1_376 
NZ_CH672414.1_2796 
NZ_CH672414.1_1491 
NZ_CH672414.1_2020 
NZ_CH672414.1_1763 
NZ_CH672414.1_1474 
NZ_CH672414.1_1741 
NZ_CH672414.1_452 
NZ_CH672414.1_1648 
NZ_CH672414.1_2764 
NZ_CH672414.1_2246 
NZ_CH672414.1_1358 
NZ_CH672414.1_61 
NZ_CH672414.1_98 
NZ_CH672414.1_978 
NZ_CH672414.1_2560 
NZ_CH672414.1_1282 
NZ_CH672414.1_2294 
NZ_CH672414.1_2657 
NZ_CH672414.1_1014 
NZ_CH672414.1_2196 
NZ_CH672414.1_1525 
NZ_CH672414.1_196 
NZ_CH672414.1_591 
NZ_CH672414.1_1599 
NZ_CH672414.1_2077 
NZ_CH672414.1_1469 
NZ_CH672414.1_1207 
NZ_CH672414.1_2076 
NZ_CH672414.1_2620 
NZ_CH672414.1_649 
NZ_CH672414.1_1932 
NZ_CH672414.1_2450 
NZ_CH672414.1_723 
NZ_CH672414.1_2830 
NZ_CH672414.1_395 
NZ_CH672414.1_1823 
NZ_CH672414.1_2346 
NZ_CH672414.1_2568 
NZ_CH672414.1_2955 
NZ_CH672414.1_1522 
NZ_CH672414.1_172 
NZ_CH672414.1_1411 
NZ_CH672414.1_306 
NZ_CH672414.1_1391 
NZ_CH672414.1_1849 
NZ_CH672414.1_2158 
NZ_CH672414.1_2507 
NZ_CH672414.1_2372 
NZ_CH672414.1_2888 
NZ_CH672414.1_362 
NZ_CH672414.1_668 
NZ_CH672414.1_1080 
NZ_CH672414.1_1051 
NZ_CH672414.1_2547 
NZ_CH672414.1_1878 
NZ_CH672414.1_2456 
NZ_CH672414.1_2950 
NZ_CH672414.1_258 
NZ_CH672414.1_1680 
NZ_CH672414.1_1276 
NZ_CH672414.1_1316 
NZ_CH672414.1_2378 
NZ_CH672414.1_2228 
NZ_CH672414.1_1888 
NZ_CH672414.1_1173 
NZ_CH672414.1_127 
NZ_CH672414.1_1646 
NZ_CH672414.1_231 
NZ_CH672414.1_519 
NZ_CH672414.1_2688 
NZ_CH672414.1_701 
NZ_CH672414.1_1144 
NZ_CH672414.1_1733 
NZ_CH672414.1_1354 
NZ_CH672414.1_779 
NZ_CH672414.1_437 
NZ_CH672414.1_1973 
NZ_CH672414.1_1394 
NZ_CH672414.1_1671 
NZ_CH672414.1_2218 
NZ_CH672414.1_2340 
NZ_CH672414.1_1962 
NZ_CH672414.1_1454 
NZ_CH672414.1_2723 
NZ_CH672414.1_637 
NZ_CH672414.1_1896 
NZ_CH672414.1_1259 
NZ_CH672414.1_1398 
NZ_CH672414.1_1266 
NZ_CH672414.1_195 
NZ_CH672414.1_2059 
NZ_CH672414.1_2255 
NZ_CH672414.1_622 
NZ_CH672414.1_13 
NZ_CH672414.1_1576 
NZ_CH672414.1_2545 
NZ_CH672414.1_1170 
NZ_CH672414.1_1686 
NZ_CH672414.1_2455 
NZ_CH672414.1_396 
NZ_CH672414.1_2388 
NZ_CH672414.1_2953 
NZ_CH672414.1_1397 
NZ_CH672414.1_1970 
NZ_CH672414.1_2121 
NZ_CH672414.1_2882 
NZ_CH672414.1_1337 
NZ_CH672414.1_146 
NZ_CH672414.1_486 
NZ_CH672414.1_1591 
NZ_CH672414.1_1723 
NZ_CH672414.1_1790 
NZ_CH672414.1_2382 
NZ_CH672414.1_2857 
NZ_CH672414.1_1879 
NZ_CH672414.1_960 
NZ_CH672414.1_759 
NZ_CH672414.1_2318 
NZ_CH672414.1_1748 
NZ_CH672414.1_182 
NZ_CH672414.1_329 
NZ_CH672414.1_1177 
NZ_CH672414.1_2257 
NZ_CH672414.1_2343 
NZ_CH672414.1_2641 
NZ_CH672414.1_2483 
NZ_CH672414.1_2047 
NZ_CH672414.1_2352 
NZ_CH672414.1_2840 
NZ_CH672414.1_2978 
NZ_CH672414.1_969 
NZ_CH672414.1_1006 
NZ_CH672414.1_1735 
NZ_CH672414.1_2326 
NZ_CH672414.1_770 
NZ_CH672414.1_935 
NZ_CH672414.1_944 
NZ_CH672414.1_2720 
NZ_CH672414.1_2863 
NZ_CH672414.1_1384 
NZ_CH672414.1_314 
NZ_CH672414.1_590 
NZ_CH672414.1_2412 
NZ_CH672414.1_2670 
NZ_CH672414.1_406 
NZ_CH672414.1_1375 
NZ_CH672414.1_2150 
NZ_CH672414.1_2614 
NZ_CH672414.1_504 
NZ_CH672414.1_2627 
NZ_CH672414.1_1578 
NZ_CH672414.1_2961 
NZ_CH672414.1_1349 
NZ_CH672414.1_226 
NZ_CH672414.1_2347 
NZ_CH672414.1_865 
NZ_CH672414.1_1410 
NZ_CH672414.1_1712 
NZ_CH672414.1_1781 
NZ_CH672414.1_2838 
NZ_CH672414.1_720 
NZ_CH672414.1_1443 
NZ_CH672414.1_499 
NZ_CH672414.1_858 
NZ_CH672414.1_117 
NZ_CH672414.1_1873 
NZ_CH672414.1_2880 
NZ_CH672414.1_2389 
NZ_CH672414.1_1148 
NZ_CH672414.1_370 
NZ_CH672414.1_2776 
NZ_CH672414.1_620 
NZ_CH672414.1_628 
NZ_CH672414.1_1176 
NZ_CH672414.1_1977 
NZ_CH672414.1_777 
NZ_CH672414.1_1540 
NZ_CH672414.1_179 
NZ_CH672414.1_1344 
NZ_CH672414.1_1636 
NZ_CH672414.1_2219 
NZ_CH672414.1_371 
NZ_CH672414.1_1446 
NZ_CH672414.1_1480 
NZ_CH672414.1_34 
NZ_CH672414.1_1216 
NZ_CH672414.1_2936 
NZ_CH672414.1_609 
NZ_CH672414.1_1409 
NZ_CH672414.1_1633 
NZ_CH672414.1_2330 
NZ_CH672414.1_2322 
NZ_CH672414.1_2638 
NZ_CH672414.1_2236 
NZ_CH672414.1_2485 
NZ_CH672414.1_818 
NZ_CH672414.1_862 
NZ_CH672414.1_1624 
NZ_CH672414.1_2168 
NZ_CH672414.1_2623 
NZ_CH672414.1_1403 
NZ_CH672414.1_2477 
NZ_CH672414.1_78 
NZ_CH672414.1_1666 
NZ_CH672414.1_691 
NZ_CH672414.1_1407 
NZ_CH672414.1_2082 
NZ_CH672414.1_2505 
NZ_CH672414.1_1734 
NZ_CH672414.1_2079 
NZ_CH672414.1_1126 
NZ_CH672414.1_2319 
NZ_CH672414.1_799 
NZ_CH672414.1_319 
NZ_CH672414.1_77 
NZ_CH672414.1_1084 
NZ_CH672414.1_1058 
NZ_CH672414.1_1450 
NZ_CH672414.1_1581 
NZ_CH672414.1_270 
NZ_CH672414.1_677 
NZ_CH672414.1_1835 
NZ_CH672414.1_2226 
NZ_CH672414.1_2781 
NZ_CH672414.1_1617 
NZ_CH672414.1_2461 
NZ_CH672414.1_533 
NZ_CH672414.1_1110 
NZ_CH672414.1_945 
NZ_CH672414.1_1091 
NZ_CH672414.1_2024 
NZ_CH672414.1_2959 
NZ_CH672414.1_303 
NZ_CH672414.1_2630 
NZ_CH672414.1_2769 
NZ_CH672414.1_933 
NZ_CH672414.1_501 
NZ_CH672414.1_1530 
NZ_CH672414.1_2601 
NZ_CH672414.1_841 
NZ_CH672414.1_1206 
NZ_CH672414.1_1716 
NZ_CH672414.1_674 
NZ_CH672414.1_891 
NZ_CH672414.1_229 
NZ_CH672414.1_682 
NZ_CH672414.1_2178 
NZ_CH672414.1_2411 
NZ_CH672414.1_2502 
NZ_CH672414.1_995 
NZ_CH672414.1_1367 
NZ_CH672414.1_2041 
NZ_CH672414.1_2703 
NZ_CH672414.1_198 
NZ_CH672414.1_2355 
NZ_CH672414.1_2722 
NZ_CH672414.1_333 
NZ_CH672414.1_1346 
NZ_CH672414.1_1602 
NZ_CH672414.1_2193 
NZ_CH672414.1_787 
NZ_CH672414.1_1123 
NZ_CH672414.1_2452 
NZ_CH672414.1_1307 
NZ_CH672414.1_2529 
NZ_CH672414.1_589 
NZ_CH672414.1_1793 
NZ_CH672414.1_2581 
NZ_CH672414.1_509 
NZ_CH672414.1_632 
NZ_CH672414.1_975 
NZ_CH672414.1_27 
NZ_CH672414.1_2934 
NZ_CH672414.1_1652 
NZ_CH672414.1_1350 
NZ_CH672414.1_1642 
NZ_CH672414.1_2451 
NZ_CH672414.1_2607 
NZ_CH672414.1_36 
NZ_CH672414.1_918 
NZ_CH672414.1_1129 
NZ_CH672414.1_1484 
NZ_CH672414.1_2069 
NZ_CH672414.1_940 
NZ_CH672414.1_1343 
NZ_CH672414.1_1808 
NZ_CH672414.1_2308 
NZ_CH672414.1_2446 
NZ_CH672414.1_422 
NZ_CH672414.1_2145 
NZ_CH672414.1_2839 
NZ_CH672414.1_302 
NZ_CH672414.1_579 
NZ_CH672414.1_1146 
NZ_CH672414.1_1452 
NZ_CH672414.1_1709 
NZ_CH672414.1_2030 
NZ_CH672414.1_2698 
NZ_CH672414.1_543 
NZ_CH672414.1_817 
NZ_CH672414.1_2370 
NZ_CH672414.1_1004 
NZ_CH672414.1_1169 
NZ_CH672414.1_364 
NZ_CH672414.1_1149 
NZ_CH672414.1_2015 
NZ_CH672414.1_2771 
NZ_CH672414.1_1351 
NZ_CH672414.1_1905 
NZ_CH672414.1_2054 
NZ_CH672414.1_2295 
NZ_CH672414.1_2325 
NZ_CH672414.1_1559 
NZ_CH672414.1_164 
NZ_CH672414.1_2637 
NZ_CH672414.1_601 
NZ_CH672414.1_613 
NZ_CH672414.1_942 
NZ_CH672414.1_2296 
NZ_CH672414.1_1470 
NZ_CH672414.1_1534 
NZ_CH672414.1_1616 
NZ_CH672414.1_2049 
NZ_CH672414.1_2784 
NZ_CH672414.1_673 
NZ_CH672414.1_1482 
NZ_CH672414.1_2647 
NZ_CH672414.1_415 
NZ_CH672414.1_547 
NZ_CH672414.1_634 
NZ_CH672414.1_1601 
NZ_CH672414.1_197 
NZ_CH672414.1_2205 
NZ_CH672414.1_405 
NZ_CH672414.1_107 
NZ_CH672414.1_207 
NZ_CH672414.1_1312 
NZ_CH672414.1_2008 
NZ_CH672414.1_335 
NZ_CH672414.1_850 
NZ_CH672414.1_2009 
NZ_CH672414.1_1151 
NZ_CH672414.1_1750 
NZ_CH672414.1_2067 
NZ_CH672414.1_606 
NZ_CH672414.1_679 
NZ_CH672414.1_736 
NZ_CH672414.1_1503 
NZ_CH672414.1_1635 
NZ_CH672414.1_2029 
NZ_CH672414.1_474 
NZ_CH672414.1_1194 
NZ_CH672414.1_1607 
NZ_CH672414.1_2033 
NZ_CH672414.1_2988 
NZ_CH672414.1_721 
NZ_CH672414.1_2175 
NZ_CH672414.1_2307 
NZ_CH672414.1_1542 
NZ_CH672414.1_1960 
NZ_CH672414.1_2449 
NZ_CH672414.1_2686 
NZ_CH672414.1_1492 
NZ_CH672414.1_1665 
NZ_CH672414.1_205 
NZ_CH672414.1_432 
NZ_CH672414.1_123 
NZ_CH672414.1_1406 
NZ_CH672414.1_235 
NZ_CH672414.1_2444 
NZ_CH672414.1_1001 
NZ_CH672414.1_1342 
NZ_CH672414.1_2639 
NZ_CH672414.1_471 
NZ_CH672414.1_635 
NZ_CH672414.1_612 
NZ_CH672414.1_1023 
NZ_CH672414.1_2279 
NZ_CH672414.1_2251 
NZ_CH672414.1_2613 
NZ_CH672414.1_690 
NZ_CH672414.1_748 
NZ_AAMS01000014.1_1 
NZ_CH672414.1_1155 
NZ_CH672414.1_1220 
NZ_CH672414.1_535 
NZ_CH672414.1_692 
NZ_CH672414.1_907 
NZ_CH672414.1_1063 
NZ_CH672414.1_527 
NZ_CH672414.1_1376 
NZ_CH672414.1_1866 
NZ_CH672414.1_2272 
NZ_CH672414.1_2377 
NZ_CH672414.1_495 
NZ_CH672414.1_974 
NZ_CH672414.1_153 
NZ_CH672414.1_2012 
NZ_CH672414.1_1163 
NZ_CH672414.1_1528 
NZ_CH672414.1_2013 
NZ_CH672414.1_2408 
NZ_CH672414.1_346 
NZ_CH672414.1_1116 
NZ_CH672414.1_1501 
NZ_CH672414.1_2820 
NZ_CH672414.1_284 
NZ_CH672414.1_2868 
NZ_CH672414.1_1055 
NZ_CH672414.1_1060 
NZ_CH672414.1_2371 
NZ_CH672414.1_438 
NZ_CH672414.1_1771 
NZ_CH672414.1_1830 
NZ_CH672414.1_2695 
NZ_CH672414.1_2792 
NZ_CH672414.1_936 
NZ_CH672414.1_2055 
NZ_CH672414.1_227 
NZ_CH672414.1_482 
NZ_CH672414.1_1106 
NZ_CH672414.1_1273 
NZ_CH672414.1_1649 
NZ_CH672414.1_166 
NZ_CH672414.1_1936 
NZ_CH672414.1_2521 
NZ_CH672414.1_2859 
NZ_CH672414.1_8 
NZ_CH672414.1_1087 
NZ_CH672414.1_1109 
NZ_CH672414.1_1807 
NZ_CH672414.1_1903 
NZ_CH672414.1_1999 
NZ_CH672414.1_2220 
NZ_CH672414.1_2713 
NZ_CH672414.1_592 
NZ_CH672414.1_1052 
NZ_CH672414.1_1691 
NZ_CH672414.1_1929 
NZ_CH672414.1_243 
NZ_CH672414.1_384 
NZ_CH672414.1_786 
NZ_CH672414.1_1499 
NZ_CH672414.1_523 
NZ_CH672414.1_1910 
NZ_CH672414.1_2415 
NZ_CH672414.1_1256 
NZ_CH672414.1_133 
NZ_CH672414.1_538 
NZ_CH672414.1_1111 
NZ_CH672414.1_1333 
NZ_CH672414.1_1934 
NZ_CH672414.1_2112 
NZ_CH672414.1_320 
NZ_CH672414.1_658 
NZ_CH672414.1_479 
NZ_CH672414.1_636 
NZ_CH672414.1_698 
NZ_CH672414.1_2183 
NZ_CH672414.1_2247 
NZ_CH672414.1_473 
NZ_CH672414.1_1357 
NZ_CH672414.1_1445 
NZ_CH672414.1_2058 
NZ_CH672414.1_2290 
NZ_CH672414.1_1653 
NZ_CH672414.1_1991 
NZ_CH672414.1_2165 
NZ_CH672414.1_2804 
NZ_CH672414.1_1318 
NZ_CH672414.1_1989 
NZ_CH672414.1_2275 
NZ_CH672414.1_2463 
NZ_CH672414.1_2956 
NZ_CH672414.1_1548 
NZ_CH672414.1_1980 
NZ_CH672414.1_2384 
NZ_CH672414.1_2403 
NZ_CH672414.1_2469 
NZ_CH672414.1_2479 
NZ_CH672414.1_882 
NZ_CH672414.1_1870 
NZ_CH672414.1_85 
NZ_CH672414.1_857 
NZ_CH672414.1_957 
NZ_CH672414.1_1700 
NZ_CH672414.1_200 
NZ_CH672414.1_2208 
NZ_CH672414.1_951 
NZ_CH672414.1_1020 
NZ_CH672414.1_1569 
NZ_CH672414.1_1625 
NZ_CH672414.1_529 
NZ_CH672414.1_793 
NZ_CH672414.1_2421 
NZ_CH672414.1_248 
NZ_CH672414.1_536 
NZ_CH672414.1_1600 
NZ_CH672414.1_1579 
NZ_CH672414.1_1851 
NZ_CH672414.1_2040 
NZ_CH672414.1_2125 
NZ_CH672414.1_2335 
NZ_CH672414.1_2475 
NZ_CH672414.1_1265 
NZ_CH672414.1_1698 
NZ_CH672414.1_1703 
NZ_CH672414.1_382 
NZ_CH672414.1_43 
NZ_CH672414.1_1041 
NZ_CH672414.1_457 
NZ_CH672414.1_643 
NZ_CH672414.1_773 
NZ_CH672414.1_2350 
